FLX_ANN_MOI,BEN_SEX_COD,AGE_BEN_SNDS,BEN_RES_REG,RAC,FLT_PAI_MNT,FLT_REM_MNT
201906.0,2.0,40.0,11.0,44679750.63999888,108955120.56000702,64275369.91999713
201902.0,2.0,20.0,5.0,1795576.089999997,7527052.299999965,5731476.210000026
201908.0,1.0,50.0,75.0,12503632.03000004,47594237.50999875,35090605.47999777
201901.0,1.0,40.0,53.0,5785761.649999939,18184775.559999328,12399013.909999864
201906.0,2.0,50.0,44.0,21345894.84999988,62509650.61000143,41163755.75999777
201902.0,1.0,70.0,53.0,7182659.069999851,35686925.16999798,28504266.09999816
201911.0,1.0,80.0,5.0,2102287.4299999923,18220470.329999547,16118182.899999741
201906.0,2.0,50.0,11.0,50442265.14999839,132836124.92000572,82393859.76999708
201905.0,1.0,0.0,44.0,15193796.809999974,37952526.06999835,22758729.259999573
201909.0,1.0,40.0,93.0,10471388.129999842,34763082.13999799,24291694.009998783
201907.0,2.0,0.0,44.0,16279794.25000023,38134840.479998164,21855046.22999931
201904.0,1.0,50.0,28.0,8854333.10999993,31353273.6699979,22498940.559998777
201906.0,2.0,60.0,93.0,22218686.559999835,84036578.7300033,61817892.169997476
201901.0,1.0,50.0,53.0,8196187.849999839,29852456.36999858,21656268.519999206
201906.0,1.0,0.0,44.0,14230010.46000005,36089185.63999816,21859175.17999949
201902.0,1.0,20.0,44.0,4990218.569999961,14604111.639999326,9613893.07000004
201904.0,2.0,80.0,84.0,25636829.489999853,118267539.11000471,92630709.61999579
201903.0,2.0,0.0,53.0,8809404.309999904,20782626.5499989,11973222.23999999
201904.0,1.0,0.0,76.0,14939375.210000234,43664860.07999877,28725484.86999912
201909.0,2.0,70.0,11.0,29614765.230000004,110269178.99000981,80654413.75999361
201902.0,1.0,80.0,75.0,11360237.949999982,66865366.79000197,55505128.83999859
201912.0,2.0,20.0,24.0,3119502.79000003,9630358.979999593,6510856.190000071
201902.0,2.0,0.0,5.0,3339846.5899999784,10148129.019999877,6808282.430000077
201901.0,2.0,40.0,84.0,23196330.78999979,62934507.870000206,39738177.07999783
201910.0,1.0,80.0,27.0,5813194.8099998925,30479178.879997477,24665984.06999847
201905.0,2.0,60.0,5.0,5687167.889999992,27019121.739999264,21331953.84999984
201901.0,1.0,50.0,93.0,16735515.839999931,64461431.820000485,47725915.97999795
201904.0,2.0,0.0,84.0,24568888.20999965,59095409.229999945,34526521.01999825
201912.0,2.0,50.0,75.0,23815458.699999873,69741881.31000173,45926422.60999751
201904.0,2.0,80.0,52.0,10994934.879999861,46258505.73999967,35263570.85999769
201901.0,2.0,60.0,27.0,9877264.479999874,35511932.809997655,25634668.329998232
201901.0,2.0,50.0,24.0,8099726.239999876,26115102.95999817,18015376.719999433
201911.0,2.0,70.0,53.0,10175046.959999917,40003129.06999879,29828082.109997936
201909.0,2.0,60.0,11.0,35694426.45999931,116388260.02000776,80693833.5599964
201903.0,1.0,80.0,75.0,12029634.649999877,70116408.12000288,58086773.46999871
201904.0,1.0,0.0,53.0,7706592.39999982,20422090.649999015,12715498.249999931
201908.0,2.0,80.0,76.0,19956195.82000002,120187670.66000529,100231474.839996
201909.0,2.0,80.0,76.0,21726107.110000152,124891687.54000427,103165580.42999652
201907.0,2.0,70.0,53.0,11604681.850000063,43286134.23000033,31681452.37999715
201909.0,1.0,70.0,53.0,6954485.119999821,37661020.939998455,30706535.819997925
201910.0,1.0,60.0,76.0,21529110.719999988,109367298.27000555,87838187.55000049
201911.0,2.0,70.0,11.0,36544552.839999385,124424524.890006,87879972.04999319
201907.0,1.0,0.0,28.0,7535331.65999986,23694523.139998637,16159191.48000002
201906.0,1.0,40.0,76.0,10773903.649999911,35542170.22999804,24768266.579998672
201905.0,2.0,80.0,28.0,10052741.499999933,47286756.41999963,37234014.91999787
201911.0,1.0,20.0,75.0,4404066.2200000305,14065629.179999521,9661562.960000094
201905.0,2.0,60.0,44.0,24965650.279999863,81535221.06000356,56569570.77999711
201901.0,1.0,60.0,24.0,7754959.159999843,38419126.6099978,30664167.449998505
201901.0,1.0,30.0,93.0,7490664.289999831,25636187.10999857,18145522.819999706
201908.0,1.0,20.0,93.0,4293908.230000036,15155866.629999278,10861958.400000008
201910.0,2.0,30.0,27.0,5335252.549999974,16636409.43999914,11301156.889999779
201901.0,1.0,60.0,75.0,20043586.90999972,99505259.66000482,79461672.74999896
201912.0,1.0,40.0,76.0,13124177.73000004,40358063.70999894,27233885.97999832
201912.0,1.0,30.0,93.0,8137761.37999974,26526706.549998425,18388945.16999972
201909.0,2.0,40.0,28.0,7366942.74999994,21581787.89999886,14214845.149999663
201911.0,1.0,0.0,24.0,5513051.9499999415,14212580.049999263,8699528.100000057
201912.0,1.0,70.0,75.0,20036401.07999992,94980935.76000476,74944534.67999643
201912.0,2.0,50.0,27.0,10964775.829999918,30707379.25999781,19742603.42999944
201907.0,1.0,20.0,11.0,16828756.139999982,43510592.33999901,26681836.19999841
201902.0,1.0,20.0,11.0,13892740.929999726,36727299.48999823,22834558.55999884
201906.0,2.0,60.0,52.0,12212937.150000084,39731029.83999851,27518092.689998407
201904.0,2.0,60.0,5.0,5657207.479999952,27579264.289999206,21922056.80999992
201911.0,2.0,40.0,44.0,15878946.899999922,43212303.15999922,27333356.259998582
201906.0,2.0,80.0,24.0,7596090.74999977,33145620.339996852,25549529.58999817
201912.0,2.0,70.0,28.0,11268235.890000097,43470064.869999446,32201828.97999762
201902.0,1.0,80.0,28.0,4316914.150000021,25712756.039998412,21395841.889999364
201907.0,2.0,40.0,53.0,8489933.669999842,24195104.519998595,15705170.849999802
201910.0,1.0,60.0,52.0,12025068.849999953,52448303.98999971,40423235.139997676
201911.0,1.0,60.0,44.0,20049397.9799999,82960720.32000288,62911322.33999741
201905.0,1.0,40.0,28.0,5945544.709999931,18281877.99999906,12336333.289999997
201911.0,1.0,20.0,32.0,4789005.849999968,15613518.349999445,10824512.500000132
201902.0,1.0,80.0,53.0,4630959.609999979,28014592.369998474,23383632.759999115
201905.0,1.0,50.0,44.0,19133880.269999895,61366786.250000566,42232905.979998335
201904.0,2.0,20.0,5.0,2019131.7199999846,8216492.899999981,6197361.180000022
201911.0,1.0,30.0,84.0,10120379.099999832,29923576.009998042,19803196.909999397
201904.0,2.0,60.0,11.0,47806274.769998446,146682701.24001184,98876426.46999693
201901.0,2.0,60.0,52.0,12322485.479999961,42007901.18999857,29685415.709998246
201906.0,1.0,30.0,76.0,6701807.779999852,22523758.749998864,15821950.969999937
201910.0,2.0,80.0,24.0,8847744.559999755,38229502.38999837,29381757.829997532
201910.0,2.0,40.0,84.0,27028917.479999732,71386981.25000261,44358063.76999733
201907.0,1.0,80.0,52.0,6408386.039999947,32983596.699997857,26575210.659998514
201906.0,1.0,70.0,28.0,7314480.629999878,38261151.67999862,30946671.04999781
201907.0,1.0,50.0,93.0,17914587.30000016,64662297.71000164,46747710.40999778
201907.0,1.0,0.0,93.0,13777873.400000058,40891261.83999831,27113388.439999074
201903.0,2.0,40.0,28.0,8758412.099999847,24500011.17999855,15741599.079999741
201911.0,2.0,20.0,52.0,4396825.340000044,13847819.469999216,9450994.130000036
201907.0,1.0,80.0,5.0,2439024.2799999905,20067222.12999946,17628197.849999778
201909.0,2.0,70.0,52.0,9872243.459999977,37288734.269998506,27416490.80999812
201906.0,2.0,0.0,5.0,3256958.279999973,10053397.54999992,6796439.269999973
201902.0,1.0,0.0,84.0,21514770.59999994,59763083.23000052,38248312.62999832
201909.0,1.0,30.0,11.0,20989876.28999983,55842971.560000494,34853095.26999736
201902.0,2.0,20.0,53.0,3580198.2100000465,11306145.839999594,7725947.630000051
201908.0,1.0,30.0,11.0,16445786.450000113,46208770.4699987,29762984.019997817
201910.0,1.0,30.0,76.0,7948089.389999742,26423180.779998254,18475091.389999583
201908.0,2.0,0.0,11.0,20690613.32000046,47068384.819998644,26377771.499998532
201902.0,2.0,70.0,93.0,21997247.16000008,95487046.48000513,73489799.31999795
201901.0,2.0,70.0,28.0,9579750.249999894,39831410.589998946,30251660.339998394
201901.0,1.0,0.0,11.0,38763716.91999896,102452722.30000386,63689005.37999791
201904.0,2.0,0.0,5.0,3700824.279999995,11014734.919999896,7313910.640000026
201911.0,1.0,20.0,84.0,7065535.069999861,20432664.209999017,13367129.139999961
201903.0,2.0,0.0,5.0,3476668.159999967,10370824.969999963,6894156.810000048
201902.0,2.0,30.0,5.0,3002942.8600000017,12424577.989999823,9421635.129999975
201904.0,2.0,40.0,84.0,24898825.749999896,66654763.1600004,41755937.409997664
201907.0,2.0,20.0,53.0,4115428.8500000513,13169358.959999446,9053930.11000012
201906.0,1.0,70.0,32.0,12532650.519999903,68873766.21000291,56341115.68999767
201908.0,1.0,50.0,5.0,4048810.2099999976,20485777.029999554,16436966.81999978
201904.0,2.0,30.0,24.0,4474399.279999975,14493492.149999302,10019092.869999992
201911.0,2.0,70.0,76.0,21952264.86000007,92343489.17000553,70391224.30999662
201903.0,1.0,70.0,93.0,17899480.680000197,92072454.95000628,74172974.2699978
201901.0,2.0,0.0,84.0,24421189.929999806,59171515.52000018,34750325.58999854
201909.0,2.0,60.0,75.0,20938921.489999864,76345704.94000237,55406783.44999624
201904.0,2.0,20.0,52.0,5010778.119999963,15426557.3399991,10415779.219999922
201901.0,2.0,80.0,76.0,23397126.449999962,134273123.06000397,110875996.60999987
201910.0,2.0,20.0,76.0,9279140.929999713,30685248.209997527,21406107.279999238
201902.0,1.0,60.0,32.0,15758890.419999959,83056313.1300027,67297422.70999773
201906.0,2.0,20.0,24.0,2769747.5600000257,8769847.029999664,6000099.470000086
201912.0,2.0,40.0,11.0,51317342.93999928,118653077.27000558,67335734.32999632
201904.0,1.0,20.0,75.0,4807967.999999971,14878155.989999305,10070187.990000024
201909.0,1.0,80.0,52.0,5428663.159999944,29136869.119997792,23708205.95999901
201907.0,2.0,60.0,28.0,12470790.950000059,44550679.10999919,32079888.159997787
201912.0,2.0,30.0,11.0,44626063.98999892,114318956.42000812,69692892.42999743
201904.0,1.0,40.0,75.0,11693060.519999923,35545861.3899983,23852800.86999916
201901.0,2.0,30.0,84.0,17589491.429999884,54815496.84000047,37226005.409997694
201904.0,2.0,50.0,11.0,56083596.72999807,148401957.85000995,92318361.11999652
201911.0,2.0,80.0,84.0,25080137.88999974,112762203.6900055,87682065.799998
201910.0,2.0,20.0,28.0,4627113.389999982,14503299.339999385,9876185.949999979
201910.0,2.0,40.0,5.0,5523933.95999994,18506198.849999595,12982264.889999986
201904.0,2.0,50.0,27.0,10121858.01999996,30771622.1899979,20649764.169998996
201905.0,2.0,50.0,32.0,20026698.009999752,67459053.52000128,47432355.50999663
201909.0,2.0,60.0,84.0,25482798.809999473,86734700.40000384,61251901.589997634
201903.0,1.0,30.0,24.0,2669078.230000006,8213812.999999845,5544734.7700000135
201909.0,1.0,30.0,24.0,2413085.820000025,7706065.119999804,5292979.300000051
201906.0,1.0,40.0,52.0,6384272.46999996,19267620.809999052,12883348.339999776
201901.0,1.0,40.0,28.0,6017955.789999927,19173518.35999936,13155562.569999797
201901.0,2.0,40.0,28.0,7924710.209999881,23855940.499998476,15931230.28999976
201910.0,1.0,30.0,44.0,8885348.379999882,26056265.199998543,17170916.81999963
201905.0,2.0,0.0,11.0,38070154.409999296,84577223.48000394,46507069.06999718
201909.0,2.0,70.0,24.0,7536147.20999982,29339097.249996953,21802950.039998293
201907.0,1.0,50.0,53.0,9077217.839999879,30551375.449998107,21474157.60999904
201912.0,2.0,60.0,76.0,25777814.729999673,91480428.66000545,65702613.92999702
201906.0,2.0,0.0,52.0,9656986.589999942,22607849.149998926,12950862.55999993
201903.0,1.0,60.0,27.0,8788425.509999879,38679326.40999836,29890900.899997845
201904.0,2.0,50.0,32.0,20556043.930000078,69372002.23000208,48815958.29999808
201909.0,1.0,50.0,27.0,7125594.42999987,24001328.929998286,16875734.499999546
201910.0,1.0,20.0,24.0,1942975.840000018,6019027.3999998905,4076051.560000041
201910.0,1.0,80.0,53.0,5895897.479999948,34791002.21999806,28895104.73999818
201902.0,1.0,80.0,5.0,1948529.6999999923,16908290.00999976,14959760.30999984
201908.0,2.0,0.0,93.0,9816762.28999989,25108658.619998086,15291896.330000045
201905.0,2.0,30.0,24.0,4352930.9200000055,14294990.769999383,9942059.849999944
201908.0,2.0,50.0,52.0,8248132.529999894,26678238.059998147,18430105.529999275
201903.0,1.0,80.0,27.0,4816797.8599999435,25433159.41999796,20616361.559998866
201907.0,1.0,20.0,44.0,6264032.439999886,17655660.629999034,11391628.189999994
201902.0,1.0,70.0,75.0,16999520.760000154,81812899.60000362,64813378.839997135
201901.0,1.0,0.0,24.0,5853971.369999933,16206402.90999924,10352431.540000098
201912.0,2.0,80.0,44.0,24008693.769999992,90160048.13000365,66151354.35999754
201910.0,2.0,20.0,11.0,28853732.00999954,73491064.72000189,44637332.709995985
201910.0,1.0,40.0,11.0,35224024.51999979,91365474.03000382,56141449.50999652
201909.0,1.0,60.0,32.0,15056637.750000004,84608142.26000218,69551504.50999805
201906.0,2.0,60.0,32.0,20619314.149999812,80986017.32000254,60366703.16999725
201903.0,1.0,60.0,28.0,10225263.85999987,48200829.8299991,37975565.96999803
201901.0,2.0,40.0,75.0,15484137.160000002,44995912.759999365,29511775.59999831
201910.0,2.0,30.0,84.0,20340206.50999984,63077767.710001625,42737561.1999981
201912.0,2.0,50.0,5.0,6544368.779999979,24854575.50999933,18310206.72999995
201912.0,2.0,70.0,44.0,22307790.73000006,77067726.9700038,54759936.239996195
201901.0,1.0,60.0,53.0,9322234.779999906,46412863.279999524,37090628.499998294
201912.0,2.0,20.0,32.0,8859794.619999826,27676616.16999821,18816821.549999524
201911.0,1.0,50.0,75.0,15638897.340000123,54746605.570000544,39107708.22999811
201905.0,2.0,20.0,28.0,3758152.580000031,12273768.439999431,8515615.86000009
201911.0,2.0,60.0,5.0,5407351.770000035,27066359.649999037,21659007.87999988
201905.0,1.0,60.0,28.0,9627586.409999946,53725441.19999942,44097854.78999762
201901.0,2.0,20.0,28.0,3792833.0300000524,12451006.259999573,8658173.230000068
201909.0,1.0,0.0,76.0,14232619.230000228,36669076.97999795,22436457.749999482
201904.0,1.0,70.0,53.0,8090943.519999814,41093036.949999444,33002093.42999808
201912.0,2.0,30.0,44.0,13627519.289999861,40430378.519998655,26802859.229998138
201910.0,2.0,0.0,93.0,16300946.220000157,41853559.45999889,25552613.239999235
201910.0,2.0,50.0,11.0,58500935.409998246,151921349.58001113,93420414.16999784
201904.0,2.0,60.0,24.0,9786435.439999929,34154389.98999693,24367954.549998444
201909.0,1.0,50.0,84.0,21913007.419999734,69619176.22000186,47706168.79999709
201907.0,1.0,0.0,75.0,13621926.010000119,35400348.32999763,21778422.319999367
201908.0,1.0,70.0,24.0,4875576.479999947,27734333.32999694,22858756.849998206
201907.0,2.0,0.0,76.0,14824839.190000076,37685657.65999786,22860818.469999325
201910.0,2.0,30.0,44.0,13635097.86999989,42270805.90999895,28635708.039998088
201912.0,1.0,0.0,52.0,10420190.809999926,25850894.539998505,15430703.730000036
201908.0,2.0,70.0,53.0,7089199.349999889,32584387.53999755,25495188.18999849
201910.0,1.0,70.0,52.0,10003675.129999978,45346338.069999814,35342662.939997405
201905.0,1.0,80.0,52.0,6050534.539999918,30518298.139997676,24467763.599998377
201907.0,1.0,40.0,84.0,19642420.13999992,53457182.670000404,33814762.529998
201910.0,2.0,0.0,32.0,18963964.299999833,44073989.50999917,25110025.20999921
201911.0,1.0,60.0,76.0,18736835.40000006,96429799.23000552,77692963.82999834
201906.0,2.0,20.0,28.0,3496786.1300000325,11433932.239999533,7937146.110000086
201905.0,2.0,70.0,93.0,24197661.069999825,104396276.72000583,80198615.64999697
201908.0,1.0,40.0,84.0,11532033.909999987,36127125.529997915,24595091.61999861
201903.0,1.0,40.0,84.0,18112075.619999837,49730610.659999594,31618535.03999825
201904.0,2.0,50.0,93.0,23363103.669999514,79101903.65000199,55738799.979997195
201909.0,1.0,70.0,75.0,16036471.310000055,81560610.25000428,65524138.93999747
201902.0,1.0,70.0,44.0,14794017.409999892,65079017.99000186,50285000.579998374
201909.0,2.0,20.0,24.0,2887678.2500000475,9115753.64999965,6228075.400000122
201906.0,2.0,70.0,28.0,9835858.069999902,38927504.24999822,29091646.179997828
201905.0,1.0,30.0,44.0,8181502.619999852,23596409.799998727,15414907.179999793
201907.0,2.0,20.0,5.0,2156661.320000007,8903988.249999942,6747326.930000006
201906.0,1.0,80.0,44.0,11480723.599999841,49850038.61999977,38369315.01999796
201908.0,1.0,40.0,24.0,3218809.1300000316,10882208.359999437,7663399.230000068
201903.0,1.0,80.0,53.0,5110485.789999984,29995337.159998428,24884851.369998597
201905.0,2.0,50.0,28.0,10880749.48999999,34554735.59999804,23673986.109998737
201902.0,1.0,80.0,24.0,4021830.2600000175,22316768.479998395,18294938.219999287
201905.0,1.0,70.0,24.0,6651282.679999886,32364208.75999698,25712926.079997733
201904.0,1.0,80.0,27.0,5358841.419999969,28495657.45999804,23136816.039998975
201903.0,1.0,70.0,28.0,8042549.489999827,38877824.2299984,30835274.739997707
201907.0,1.0,40.0,76.0,12405584.069999885,39089506.519998394,26683922.449998543
201912.0,2.0,0.0,24.0,6558875.879999875,15640971.719999146,9082095.840000188
201912.0,2.0,40.0,27.0,8055440.06999982,21099581.399998482,13044141.329999875
201902.0,2.0,70.0,5.0,3995939.2799999737,24034722.029999465,20038782.749999877
201903.0,1.0,60.0,11.0,33509935.930000048,132379420.08000903,98869484.14999954
201905.0,2.0,20.0,27.0,3455700.2000000514,10279018.229999673,6823318.030000061
201911.0,1.0,80.0,44.0,10900628.879999867,50793321.49000037,39892692.60999812
201909.0,1.0,80.0,24.0,4215544.330000002,23571126.519998252,19355582.189999178
201912.0,2.0,60.0,52.0,14112572.870000001,44841230.8399993,30728657.96999802
201905.0,2.0,80.0,11.0,32515848.690000135,140465281.22001073,107949432.52999511
201912.0,1.0,60.0,52.0,12216531.779999943,57564989.47000046,45348457.6899979
201905.0,1.0,40.0,52.0,7097441.399999872,20746774.48999913,13649333.08999978
201912.0,1.0,40.0,11.0,36655043.62999937,89417326.05000235,52762282.41999677
201906.0,2.0,60.0,76.0,22620259.249999933,81988874.52000484,59368615.26999703
201906.0,1.0,80.0,32.0,7900573.869999871,45928685.69999982,38028111.82999859
201901.0,1.0,70.0,44.0,16499321.879999837,72847078.61000323,56347756.72999859
201911.0,1.0,50.0,5.0,4164735.1900000004,20653281.46999955,16488546.2799999
201903.0,1.0,0.0,5.0,3359656.659999962,12321498.479999835,8961841.820000004
201905.0,1.0,70.0,84.0,22111618.78999971,99358856.19000491,77247237.39999765
201901.0,1.0,20.0,52.0,2903820.7000000295,9215304.859999793,6311484.160000102
201905.0,1.0,20.0,52.0,2852966.220000017,8790400.729999749,5937434.510000094
201907.0,1.0,30.0,32.0,8329666.949999847,26799239.319998343,18469572.369999465
201905.0,2.0,60.0,11.0,43307429.78999887,133590495.08000673,90283065.28999773
201905.0,1.0,20.0,32.0,4743461.090000005,15123292.27999932,10379831.190000039
201901.0,2.0,80.0,93.0,25476975.069999762,155246882.4400119,129769907.36999895
201908.0,1.0,60.0,5.0,3891971.9399999967,27555162.57999906,23663190.639999714
201901.0,2.0,30.0,52.0,6727257.719999925,23584741.789999034,16857484.069999702
201903.0,2.0,70.0,44.0,20395800.209999982,71460932.31000285,51065132.09999722
201901.0,2.0,80.0,24.0,7420751.759999859,35020643.41999775,27599891.659997933
201902.0,2.0,40.0,24.0,6190792.879999879,17600257.20999882,11409464.329999914
201912.0,1.0,0.0,5.0,3427782.3899999736,12396188.14999986,8968405.759999992
